Category,Name,Price,Image,URL,Official,Stars,Sold Qty,Discount,Fast Shipping,Under Price,Installments,Gift
Thể Thao - Dã Ngoại,"[Lắp đặt tại nhà] Máy chạy bộ đa năng tại nhà Toshiko MC55 giúp tăng cơ, giảm mỡ tại nhà, bảo hành 3 năm",12990000,https://salt.tikicdn.com/cache/280x280/ts/product/94/e3/22/fe08a01db4dc41a0c9c26619d18a929d.png.webp,https://tiki.vn/may-chay-toshiko-mc55-giup-tang-co-giam-mo-tai-nha-bao-hanh-3-nam-p127834631.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.127834634&itm_medium=CPC&itm_source=tiki-reco&spid=127834634,Yes,5.0,40,30,No,Yes,Yes,No
Thể Thao - Dã Ngoại,Combo 1 xăng 1 đá zippo chính hãng Mỹ bao bì mới,150000,https://salt.tikicdn.com/cache/280x280/ts/product/ed/17/17/6e9921ad8be3bd8ab96c4c42a580a217.jpg.webp,https://tiki.vn/combo-1-xang-1-da-zippo-chinh-hang-my-bao-bi-moi-p54624624.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.54624625&itm_medium=CPC&itm_source=tiki-reco&spid=54624625,Yes,4.6,536,None,No,Yes,No,No
Thể Thao - Dã Ngoại,Đèn pin đội đầu siêu sáng mingray sạc USB - Hàng chính hãng,115000,https://salt.tikicdn.com/cache/280x280/ts/product/5a/85/87/fa071c7af0e3bfbc9c9208e71c7fe232.jpg.webp,https://tiki.vn/den-pin-led-doi-dau-essesa-mingray-sac-usb-hang-chinh-hang-p68341861.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.73282350&itm_medium=CPC&itm_source=tiki-reco&spid=73282350,Yes,4.6,421,None,Yes,Yes,No,No
Thể Thao - Dã Ngoại,"Găng Tay Tập GYM Da Bò  Hở Mu Bàn Tay Lifting Grips , Dây Kéo Lưng - Hàng chính hãng BORO SPORT",249000,https://salt.tikicdn.com/cache/280x280/ts/product/ee/ef/1a/9567705bac787cb16a09c137523b7039.jpg.webp,https://tiki.vn/gang-tay-da-bo-cleacco-p148944414.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.148944416&itm_medium=CPC&itm_source=tiki-reco&spid=148944416,Yes,5.0,141,45,Yes,Yes,No,No
Thể Thao - Dã Ngoại,"Kính bơi  trẻ em Phoenix YESURE PN-506 chống tia UV , chống sương mờ  tặng nón bơi và bit tai Silicon ( Màu ngẫu nhiên )",119000,https://salt.tikicdn.com/cache/280x280/ts/product/f3/51/d5/c3fbd28321a50b6b026b42d20677bc99.jpg.webp,https://tiki.vn/kinh-boi-tre-em-phoenix-yesure-pn-506-chong-tia-uv-chong-suong-mo-tang-non-boi-va-bit-tai-silicon-mau-ngau-nhien-p16981263.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.16981265&itm_medium=CPC&itm_source=tiki-reco&spid=16981265,Yes,4.8,700,37,Yes,Yes,No,No
Thể Thao - Dã Ngoại,"BAO TAY TẬP GYM, GĂNG TAY THỂ HÌNH - Lâm Sport - 1 CẶP - CÓ DÂY CUỘN CỔ TAY",31000,https://salt.tikicdn.com/cache/280x280/ts/product/ca/75/72/1594e7842923f92963a205616820f472.JPG.webp,https://tiki.vn/bao-tay-tap-gym-lam-sport-1-cap-p75667664.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.75667668&itm_medium=CPC&itm_source=tiki-reco&spid=75667668,Yes,4.8,578,48,No,Yes,No,No
Thể Thao - Dã Ngoại,"Kìm bóp tập tay dụng cụ hỗ trợ tập cơ tay, cẳng tay, kìm tùy chỉnh lực từ 5 đến 60kg có bộ đếm số",65000,https://salt.tikicdn.com/cache/280x280/ts/product/89/af/3c/95ae241bdc435112abf5b77e8f10bc03.jpg.webp,https://tiki.vn/kim-bop-tap-tay-dung-cu-ho-tro-tap-co-tay-cang-tay-kim-tuy-chinh-luc-tu-5-den-60kg-co-bo-dem-so-p192455633.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.192455639&itm_medium=CPC&itm_source=tiki-reco&spid=192455639,Yes,4.7,608,32,No,Yes,No,No
Thể Thao - Dã Ngoại,Giày Thể Thao Nam Biti's Hunter X DSMH02800TRG (Size,841000,https://salt.tikicdn.com/cache/280x280/ts/product/b8/f1/d1/4de06619fd2c494599e4695a589b282f.jpg.webp,https://tiki.vn/giay-the-thao-nam-biti-s-hunter-x-dsmh02800trg-p52240862.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.90370065&itm_medium=CPC&itm_source=tiki-reco&spid=90370065,Yes,4.8,276,15,No,Yes,No,No
Thể Thao - Dã Ngoại,Con lăn tập cơ bụng - Con lăn tập bụng 4 bánh tặng kèm thảm tập (Giao màu ngẫu nhiên) - Chính hãng dododios,99000,https://salt.tikicdn.com/cache/280x280/ts/product/df/83/d8/0055ec30e2ebb77db6a6eb170b4a0034.jpg.webp,https://tiki.vn/con-lan-tap-co-bung-con-lan-tap-bung-4-banh-tang-kem-tham-tap-giao-mau-ngau-nhien-chinh-hang-dododios-p146628884.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.146628885&itm_medium=CPC&itm_source=tiki-reco&spid=146628885,Yes,4.7,60,None,No,Yes,No,No
Thể Thao - Dã Ngoại,Bóng Rổ Zocker Số 5 - Cam (Size 5),107000,https://salt.tikicdn.com/cache/280x280/ts/product/2f/3f/30/3683632a0d5cc058873220ed602a308c.jpg.webp,https://tiki.vn/bong-ro-zocker-so-5-cam-size-5-p3448467.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.134313955&itm_medium=CPC&itm_source=tiki-reco&spid=134313955,Yes,4.7,219,47,No,Yes,No,No
Thể Thao - Dã Ngoại,Cần Câu 2 Khúc RYOBI SHORE JIGGING Cần 2 Khúc - Đồ Câu Văn Chương,920700,https://salt.tikicdn.com/cache/280x280/ts/product/ef/2e/9e/968b8a034cd4f400f120bc6ecb4076e1.jpg.webp,https://tiki.vn/can-cau-2-khuc-ryobi-shore-jigging-can-2-khuc-do-cau-van-chuong-p222637069.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.222637073&itm_medium=CPC&itm_source=tiki-reco&spid=222637073,Yes,5.0,9,1,No,Yes,No,No
Thể Thao - Dã Ngoại,"Kính Bơi Tráng Gương  kèm bịt tại cao cấp Cleaco chống sương mù , chống tia UV Hàng chính hãng - Tặng kèm nón bơi Silicon  ( Màu ngẫu nhiên )",299000,https://salt.tikicdn.com/cache/280x280/ts/product/b9/3e/86/fca1f76da752f1214729887e66e6019d.jpg.webp,https://tiki.vn/kinh-boi-trang-guong-kem-bit-tai-cao-cap-cleacco-chong-suong-mu-chong-tia-uv-hang-chinh-hang-tang-kem-non-boi-silicon-cleacco-mau-ngau-nhien-p51342947.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.51342953&itm_medium=CPC&itm_source=tiki-reco&spid=51342953,Yes,4.8,1106,26,Yes,Yes,No,No
Thể Thao - Dã Ngoại,"Xà Đơn Treo Tường Gắn Cửa Đa Năng Độ Dài Tùy Chỉnh Giúp Bạn Tập Gym, Tập Cơ Bụng, Cơ Vai, Cơ Xô 60-120Cm - Chính Hãng dododios (Màu Ngẫu Nhiên)",109000,https://salt.tikicdn.com/cache/280x280/ts/product/6b/62/91/18197070c1c77f6e330d975a5eb16171.jpg.webp,https://tiki.vn/xa-don-treo-tuong-gan-cua-da-nang-do-dai-tuy-chinh-giup-ban-tap-gym-tap-co-bung-co-vai-co-xo-60-120cm-chinh-hang-dododios-mau-ngau-nhien-p147672795.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.147672814&itm_medium=CPC&itm_source=tiki-reco&spid=147672814,Yes,4.7,931,None,No,Yes,No,No
Thể Thao - Dã Ngoại,"Bạt Cắm Trại, lều chữ A,tấm trải đi phượt,bạt che xe ô tô, tăng mái che lều, che võng dựng lều dã ngoại, che mưa rằn ri",99000,https://salt.tikicdn.com/cache/280x280/ts/product/0b/f5/be/dfcb74bbf5e19f47b89f9ebe38397dcc.jpg.webp,https://tiki.vn/bat-cam-trai-leu-chu-a-tam-trai-di-phuot-bat-che-xe-o-to-tang-mai-che-leu-che-vong-dung-leu-da-ngoai-che-mua-ran-ri-p113912890.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.113912896&itm_medium=CPC&itm_source=tiki-reco&spid=113912896,Yes,5.0,333,None,No,Yes,No,No
Thể Thao - Dã Ngoại,Dụng cụ tập cư bụng tại nhà dụng cụ plank tập gym giúp eo thon gọn hàng cao cấp,190000,https://salt.tikicdn.com/cache/280x280/ts/product/a1/22/05/cff5af2a5623ae5b2ee2a05591eca944.jpg.webp,https://tiki.vn/dung-cu-tap-cu-bung-tai-nha-dung-cu-plank-tap-gym-giup-eo-thon-gon-hang-cao-cap-p250340597.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.250094934&itm_medium=CPC&itm_source=tiki-reco&spid=250094934,Yes,4.7,32,9,No,Yes,No,No
Thể Thao - Dã Ngoại,Dụng Cụ Hít Đất Hỗ Trợ Chống Đẩy Đa Năng 16 trong 1 - Bảng Chống Đẩy SP010 Chính Hãng miDoctor,139000,https://salt.tikicdn.com/cache/280x280/ts/product/70/c8/b3/790756c3a6d0646e87b6238ab33bcd0c.jpg.webp,https://tiki.vn/dung-cu-hit-dat-ho-tro-chong-day-da-nang-16-trong-1-bang-chong-day-sp010-chinh-hang-midoctor-p159725676.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.159725677&itm_medium=CPC&itm_source=tiki-reco&spid=159725677,Yes,4.7,620,None,No,Yes,No,No
Thể Thao - Dã Ngoại,"Cần Câu Tay Long Hua GW (Weihai Guangxing Fishing Tackle Co., Ltd.) Đồ Câu Văn Chương",396000,https://salt.tikicdn.com/cache/280x280/ts/product/52/86/f3/f35eeee601752bde3aed6e6f0c2e5bb1.jpg.webp,https://tiki.vn/can-cau-tay-long-hua-gw-weihai-guangxing-fishing-tackle-co-ltd-do-cau-van-chuong-p222637156.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.222637166&itm_medium=CPC&itm_source=tiki-reco&spid=222637166,Yes,5.0,17,1,No,Yes,No,No
Thể Thao - Dã Ngoại,"Thảm Tập Yoga, Tập Gym 8mm 2 Lớp Không Mùi + Túi Đựng Thảm + Dây Buộc Thảm Chính Hãng HUY BẠT - Giao Ngẫu Nhiên",180000,https://salt.tikicdn.com/cache/280x280/ts/product/61/2f/88/5f13a185ccab354eb6b713325250a099.jpg.webp,https://tiki.vn/tham-tap-yoga-tap-gym-8mm-2-lop-khong-mui-tui-dung-tham-day-buoc-tham-chinh-hang-huy-bat-giao-ngau-nhien-p249981488.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.249981491&itm_medium=CPC&itm_source=tiki-reco&spid=249981491,Yes,4.6,1577,40,No,Yes,No,No
Thể Thao - Dã Ngoại,"Bó gối thể thao, băng đầu gối, băng gối chạy bộ GoodFit dây đai đôi, đệm bảo vệ dày dặn GF521K",109000,https://salt.tikicdn.com/cache/280x280/ts/product/2e/25/c0/4e2cf5cd6c03a9f97fef394a7c28c0cf.jpg.webp,https://tiki.vn/bo-goi-the-thao--bang-dau-goi--bang-goi-chay-bo-goodfit-day-dai-doi--dem-bao-ve-day-dan-gf521k-p102123766.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.102123767&itm_medium=CPC&itm_source=tiki-reco&spid=102123767,Yes,4.8,576,39,No,Yes,No,No
Thể Thao - Dã Ngoại,"[ Tặng Túi Đựng ] Thảm Tập Yoga  8MM 2 Lớp Định Tuyến Cao Cấp - YOGA QG, Màu Sắc Đa Dạng, Không Kích Ứng Da, Chất Liệu Cao Su Tự Nhiên, Thấm Hút Mồ Hôi, Đàn Hồi Tốt, Dễ Lau Chùi, Thân Thiện Môi Trường - Hàng Chính Hãng",173000,https://salt.tikicdn.com/cache/280x280/ts/product/ac/f2/86/86b90f07b0a0e8f97355e66e25bc6c26.jpg.webp,https://tiki.vn/tang-tui-dung-tham-tap-yoga-8mm-2-lop-dinh-tuyen-cao-cap-yoga-qg-mau-sac-da-dang-khong-kich-ung-da-chat-lieu-cao-su-tu-nhien-tham-hut-mo-hoi-dan-hoi-tot-de-lau-chui-than-thien-moi-truong-hang-chinh-hang-p120370474.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.120370479&itm_medium=CPC&itm_source=tiki-reco&spid=120370479,Yes,4.3,362,3,No,Yes,No,No
Thể Thao - Dã Ngoại,Cần Câu 2 Khúc RYOBI SHORE JIGGING Cần 2 Khúc - Đồ Câu Văn Chương,920700,https://salt.tikicdn.com/cache/280x280/ts/product/ef/2e/9e/94e21eab7b2c60c01aaac8c081450a20.jpg.webp,https://tiki.vn/can-cau-2-khuc-ryobi-shore-jigging-can-2-khuc-do-cau-van-chuong-p243059209.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.243059216&itm_medium=CPC&itm_source=tiki-reco&spid=243059216,Yes,5.0,9,1,No,Yes,No,No
Thể Thao - Dã Ngoại,Bộ Tạ Tay 1kg Bọc Cao Su Trơn Lõi Thép Cao Cấp Chính Hãng Đại Nam Sport (Tổng 2kg)-Giao Màu Ngẫu Nhiên,149000,https://salt.tikicdn.com/cache/280x280/ts/product/e7/27/a4/8424a1121717dcad444826f8f2c86be3.jpg.webp,https://tiki.vn/bo-ta-tay-1kg-boc-cao-su-tron-loi-thep-cao-cap-chinh-hang-dai-nam-sport-tong-2kg-giao-mau-ngau-nhien-p93289725.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.93289726&itm_medium=CPC&itm_source=tiki-reco&spid=93289726,Yes,4.6,254,40,No,Yes,No,No
Thể Thao - Dã Ngoại,Đèn Pin Led Đội Đầu Essesa Mingray Sạc USB - Hàng Chính Hãng,103500,https://salt.tikicdn.com/cache/280x280/ts/product/e3/ab/87/b35985965ff66586a615f2c8ffa7ee3a.png.webp,https://tiki.vn/den-pin-led-doi-dau-essesa-mingray-sac-usb-hang-chinh-hang-p217085050.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.68603297&itm_medium=CPC&itm_source=tiki-reco&spid=68603297,Yes,4.6,248,10,Yes,Yes,No,No
Thể Thao - Dã Ngoại,"Đai Túi Chạy Bộ Thể Thao Đa Năng Có Vạch Phát Quang, Túi Để Chai Nước Hàng Chính Hãng Buffalo Sports BS03",99000,https://salt.tikicdn.com/cache/280x280/ts/product/38/3e/04/2f81530a36ac2726146dfb9da6c23914.jpg.webp,https://tiki.vn/dai-tui-chay-bo-the-thao-da-nang-co-vach-phat-quang-tui-de-chai-nuoc-hang-chinh-hang-buffalo-sports-bs03-p57015948.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.57015950&itm_medium=CPC&itm_source=tiki-reco&spid=57015950,Yes,4.6,801,None,No,Yes,No,No
Thể Thao - Dã Ngoại,Xà Đơn Treo Tường Gắn Cửa Đen Đỏ Chịu Lực 150kg Chính Hãng Đại Nam Sport + Kèm Găng Tay Tập Xà,179000,https://salt.tikicdn.com/cache/280x280/ts/product/36/36/63/5d29b49c02357417e5b2eee854cafc5e.jpg.webp,https://tiki.vn/xa-don-treo-tuong-gan-cua-den-do-kem-gang-tay-tap-xa-p33395818.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.33395820&itm_medium=CPC&itm_source=tiki-reco&spid=33395820,Yes,4.5,1282,28,No,Yes,No,No
Thể Thao - Dã Ngoại,"Xe Đạp Tập Thể Dục Mini Tháo Lắp Tại Nhà, Văn Phòng Chính Hãng GoodFit GF003MB",349000,https://salt.tikicdn.com/cache/280x280/ts/product/de/28/29/f9ddbf28334ce429dea3b4829d667f00.jpg.webp,https://tiki.vn/xe-dap-tap-the-duc-mini-thao-lap-tai-nha-van-phong-goodfit-gf003mb-p134607409.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.134607410&itm_medium=CPC&itm_source=tiki-reco&spid=134607410,Yes,4.5,85,42,No,Yes,No,No
Thể Thao - Dã Ngoại,"Cần Câu Cá Jiwei 10h Chuyên Săn Hàng Khủng ( KÌNH NGƯ ĐẠI CHIẾN) kèm 1 ngọn phụ ,kèm hộp Đồ Câu Văn Chương",910800,https://salt.tikicdn.com/cache/280x280/ts/product/cc/a7/75/ab700d0f1c2734adfd24675109ddc3a7.jpg.webp,https://tiki.vn/can-cau-ca-jiwei-10h-chuyen-san-hang-khung-kinh-ngu-dai-chien-kem-1-ngon-phu-kem-hop-do-cau-van-chuong-p222636957.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.222636967&itm_medium=CPC&itm_source=tiki-reco&spid=222636967,Yes,5.0,18,1,No,Yes,No,No
Thể Thao - Dã Ngoại,Cần 2 Khúc RYOBI SHORE JIGGING Đồ Câu Văn Chương,920700,https://salt.tikicdn.com/cache/280x280/ts/product/65/bb/f4/d534489199dba8d51af79bfb931989e1.jpg.webp,https://tiki.vn/can-2-khuc-ryobi-shore-jigging-do-cau-van-chuong-p222637215.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.222637220&itm_medium=CPC&itm_source=tiki-reco&spid=222637220,Yes,5.0,14,1,No,Yes,No,No
Thể Thao - Dã Ngoại,"Bó gối thể thao, băng đầu gối thủ môn, băng bảo vệ đầu gối tập gym GoodFit đệm silicone, thanh lò xo trợ lực GF515K",169000,https://salt.tikicdn.com/cache/280x280/ts/product/41/62/8f/1a58d2fd757b937f0a6cd9f89214b9df.jpg.webp,https://tiki.vn/bo-goi-the-thao--bang-dau-goi-thu-mon--bang-bao-ve-dau-goi-tap-gym-goodfit-dem-silicone--thanh-lo-xo-tro-luc-gf515k-p58211146.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.58211147&itm_medium=CPC&itm_source=tiki-reco&spid=58211147,Yes,4.8,595,32,No,Yes,No,No
Thể Thao - Dã Ngoại,"Tất Bóng Đá Chống Trơn WIKA Chính Hãng Chất Cotton Co Giãn Tốt, Thấm Hút Mồ Hôi, Thoải Mái Khi Chơi Thể Thao",30000,https://salt.tikicdn.com/cache/280x280/ts/product/cb/16/0d/45d32e86ae4ec1c580e57ae31997f142.png.webp,https://tiki.vn/tat-bong-da-chong-tron-wika-chinh-hang-chat-cotton-co-gian-tot-tham-hut-mo-hoi-thoai-mai-khi-choi-the-thao-p131300383.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.131300400&itm_medium=CPC&itm_source=tiki-reco&spid=131300400,Yes,4.7,496,25,No,Yes,No,No
Thể Thao - Dã Ngoại,"Khăn Trùm Đầu , Khăn Đa Năng , Khăn Trùm Mặt Che Nắng Đi Phượt Đa Năng Cao Cấp Chống Tia UV Vải Thoáng Khí, Mau Khô, Dễ Mặc Cho Nam Và Nữ Dành Cho Phượt Thủ",48071,https://salt.tikicdn.com/cache/280x280/ts/product/19/08/79/8d5839d7e8594ba0c1fe303b52ef0538.png.webp,https://tiki.vn/khan-trum-dau-khan-da-nang-khan-trum-mat-che-nang-di-phuot-da-nang-cao-cap-chong-tia-uv-vai-thoang-khi-mau-kho-de-mac-cho-nam-va-nu-danh-cho-phuot-thu-p142321828.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.142321834&itm_medium=CPC&itm_source=tiki-reco&spid=142321834,Yes,4.8,467,45,No,Yes,No,No
Thể Thao - Dã Ngoại,"Bó gối, băng gối thể thao GoodFit dày dặn co giãn 4 chiều, bó gối bóng chuyền kèm dây quấn trợ lực chắc chắn GF511K",99000,https://salt.tikicdn.com/cache/280x280/ts/product/98/cf/5f/41f1dd40b7e117d874bcb63f8b641382.jpg.webp,https://tiki.vn/bo-goi-the-thao--bang-dau-goi-thu-mon--tap-gym-goodfit-day-dan-co-gian-4-chieu--day-quan-tro-luc--vien-silicone-chong-truot-gf511k-p57693595.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.57693597&itm_medium=CPC&itm_source=tiki-reco&spid=57693597,Yes,4.6,2269,34,No,Yes,No,No
Thể Thao - Dã Ngoại,"Dây nhảy lõi thép, dây nhảy thể dục, thể lực GoodFit chiều dài 3m, trục xoay 360 độ Goodfit GF901JR",149000,https://salt.tikicdn.com/cache/280x280/ts/product/46/f0/c2/c91bd49d7cee82fe10e50dc28bbde90b.jpg.webp,https://tiki.vn/day-nhay-loi-thep--day-nhay-the-duc--the-luc-goodfit-chieu-dai-3m--truc-xoay-360-do-goodfit-gf901jr-p71957055.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.71957059&itm_medium=CPC&itm_source=tiki-reco&spid=71957059,Yes,4.7,782,40,No,Yes,No,No
Thể Thao - Dã Ngoại,"Xà Đơn Gắn Cửa, Treo Tường Bằng Thép Chịu Lực Có Thước Thăng Bằng Cao Cấp 2022 Tienphatsmart ( Bảo Hành 12 Tháng)",259000,https://salt.tikicdn.com/cache/280x280/ts/product/8e/1a/35/c5445ca3459334eee5facae532fb27f0.jpg.webp,https://tiki.vn/xa-don-gan-cua-treo-tuong-bang-thep-chiu-luc-co-thuoc-thang-bang-cao-cap-2022-p108125514.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.108125516&itm_medium=CPC&itm_source=tiki-reco&spid=108125516,Yes,4.3,666,50,No,Yes,No,No
Thể Thao - Dã Ngoại,"Quần Bơi Nam Thiết Kế Vảy Cá Mập Yesure Chống Thấm Nước , Nhanh Khô  Tặng Kèm Nón Bơi và Bịt Tai Silicon Cao Cấp",149000,https://salt.tikicdn.com/cache/280x280/ts/product/32/a8/18/df89872616ba1e59775f19dcf8b55f88.jpg.webp,https://tiki.vn/quan-boi-nam-thiet-ke-vay-ca-map-yesure-chong-tham-nuoc-nhanh-kho-tang-kem-non-boi-va-bit-tai-silicon-cao-cap-p16719308.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.16719319&itm_medium=CPC&itm_source=tiki-reco&spid=16719319,Yes,4.7,743,26,Yes,Yes,No,No
Thể Thao - Dã Ngoại,Quả Bóng Đá Động Lực Số 4 UCV3.05,225000,https://salt.tikicdn.com/cache/280x280/ts/product/2b/f4/d6/e63bbe9454ebc33f29c6a6204314019e.jpg.webp,https://tiki.vn/qua-bong-da-dong-luc-so-4-ucv3-05-p14935870.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.14935871&itm_medium=CPC&itm_source=tiki-reco&spid=14935871,Yes,4.2,647,None,No,Yes,No,No
Thể Thao - Dã Ngoại,Cặp vợt cầu lông cán liền quấn cao su Agnite - Họa tiết khỏe khoắn - Kèm bao vợt cao cấp và cầu lông - 2 chiếc - Hàng chính hãng - F2110,339000,https://salt.tikicdn.com/cache/280x280/ts/product/3b/89/c3/9904b2a730f8809ac6e8b60815376a80.jpg.webp,https://tiki.vn/cap-vot-cau-long-can-lien-quan-cao-su-agnite-hoa-tiet-khoe-khoan-kem-bao-vot-cao-cap-va-cau-long-2-chiec-hang-chinh-hang-f2110-p197263915.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.103209819&itm_medium=CPC&itm_source=tiki-reco&spid=103209819,Yes,4.7,239,44,No,Yes,No,Yes
Thể Thao - Dã Ngoại,"Bóng Chuyền Da Chính Hãng OMEGA2000 - Tặng bơm, kim bơm, túi lưới - Quả bóng chuyền tiêu chuẩn cho người mới tập",119000,https://salt.tikicdn.com/cache/280x280/ts/product/67/a3/7f/48d33f058719df56908599d35a374816.jpg.webp,https://tiki.vn/bong-chuyen-da-chinh-hang-omega2000-tang-bom-kim-bom-tui-luoi-qua-bong-chuyen-tieu-chuan-cho-nguoi-moi-tap-p141298963.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.141298965&itm_medium=CPC&itm_source=tiki-reco&spid=141298965,Yes,4.6,82,25,No,Yes,No,No
Thể Thao - Dã Ngoại,"Túi đeo hông, đai chạy bộ nhiều ngăn chống nước, có phản quang Goodfit GF102RB",129000,https://salt.tikicdn.com/cache/280x280/ts/product/b2/ff/0d/9bb864d7a47f3cbf21483782d72934f5.jpg.webp,https://tiki.vn/tui-deo-hong--dai-chay-bo-nhieu-ngan-chong-nuoc--co-phan-quang-goodfit-gf102rb-p57789139.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.57789140&itm_medium=CPC&itm_source=tiki-reco&spid=57789140,Yes,4.8,205,36,No,Yes,No,No
